	roll	pitch	yaw	gx	gy	gz	ax	ay	az		diff x	diff y	diff z			
1711	-0.3	0.5	29.5	-8.01	-4.79	999.96	-11.23	-6.84	999.53		-3.22	-2.05	-0.43			
1712	-0.3	0.5	29.5	-8.09	-4.85	999.96	-5.86	-3.66	1003.93		2.23	1.19	3.97			
1713	-0.3	0.5	29.5	-8.09	-4.85	999.96	-5.86	-3.66	1003.93		2.23	1.19	3.97			
1714	-0.3	0.5	29.4	-8.07	-4.81	999.96	-12.21	2.2	1001.97		-4.14	7.01	2.01			
1715	-0.3	0.5	29.4	-8.07	-4.81	999.96	-12.21	2.2	1001.97		-4.14	7.01	2.01			
1716	-0.3	0.5	29.5	-8.11	-4.72	999.96	-9.03	-8.3	1005.88		-0.92	-3.58	5.92			
1717	-0.3	0.5	29.4	-7.91	-4.76	999.96	-3.66	-6.1	1001.73		4.25	-1.34	1.77			
1718	-0.3	0.5	29.4	-7.91	-4.76	999.96	-3.66	-6.1	1001.73		4.25	-1.34	1.77			
1719	-0.3	0.5	29.4	-7.91	-4.76	999.96	-7.32	-3.17	1002.46		0.59	1.59	2.5			
1720	-0.3	0.5	29.5	-7.98	-4.66	999.96	-11.72	-1.46	1010.52		-3.74	3.2	10.56			
1721	-0.3	0.5	29.5	-7.98	-4.66	999.96	-11.72	-1.46	1010.52		-3.74	3.2	10.56			
1722	-0.3	0.5	29.5	-8.03	-4.7	999.96	-6.35	-6.84	1005.39		1.68	-2.14	5.43			
1723	-0.3	0.5	29.4	-8.06	-4.71	999.96	-6.35	-6.84	1005.39		1.71	-2.13	5.43			
1724	-0.3	0.5	29.4	-8.06	-4.71	999.96	-10.25	-2.93	1002.46		-2.19	1.78	2.5			
1725	-0.3	0.5	29.4	-8.07	-4.79	999.96	-1.22	-1.95	1003.93		6.85	2.84	3.97			
1726	-0.3	0.5	29.4	-8.07	-4.79	999.96	-1.22	-1.95	1003.93		6.85	2.84	3.97			
1727	-0.3	0.5	29.4	-8.07	-4.79	999.96	-6.1	-3.42	1007.34		1.97	1.37	7.38			
1728	-0.3	0.5	29.4	-8.1	-4.91	999.96	0.49	-0.49	998.8		8.59	4.42	-1.16			
1729	-0.3	0.5	29.4	-8.01	-4.86	999.96	0.49	-0.49	998.8		8.5	4.37	-1.16			
1730	-0.3	0.5	29.4	-8.01	-4.86	999.96	-5.62	-2.2	1007.1		2.39	2.66	7.14			
1731	-0.3	0.5	29.4	-8.1	-4.89	999.96	-7.08	-7.32	1002.46		1.02	-2.43	2.5			
1732	-0.3	0.5	29.4	-8.1	-4.89	999.96	-7.08	-7.32	1002.46		1.02	-2.43	2.5			
1733	-0.3	0.5	29.4	-8.14	-4.9	999.95	-6.84	-7.57	1005.88		1.3	-2.67	5.93			
1734	-0.3	0.5	29.4	-8.2	-4.78	999.95	-6.84	-7.57	1005.88		1.36	-2.79	5.93			
1735	-0.3	0.5	29.4	-8.2	-4.78	999.95	-7.08	-5.86	1004.66		1.12	-1.08	4.71			
1736	-0.3	0.5	29.4	-8.2	-4.76	999.96	-6.59	-4.15	999.78		1.61	0.61	-0.18			
1737	-0.3	0.5	29.4	-8.2	-4.76	999.96	-6.59	-4.15	999.78		1.61	0.61	-0.18			
1738	-0.3	0.5	29.4	-8.2	-4.76	999.96	-9.28	-12.21	1004.9		-1.08	-7.45	4.94			
1739	-0.3	0.5	29.4	-8.2	-4.74	999.96	-6.1	-6.35	1004.9		2.1	-1.61	4.94			
1740	-0.3	0.5	29.4	-8.19	-4.72	999.96	-6.1	-6.35	1004.9		2.09	-1.63	4.94			
1741	-0.3	0.5	29.4	-8.22	-4.62	999.96	-4.64	-2.93	1002.22		3.58	1.69	2.26			
1742	-0.3	0.5	29.4	-8.22	-4.62	999.96	-4.64	-2.93	1002.22		3.58	1.69	2.26			
1743	-0.3	0.5	29.4	-8.22	-4.62	999.96	-10.25	-8.3	1003.19		-2.03	-3.68	3.23			
1744	-0.3	0.5	29.4	-8.18	-4.63	999.96	-9.77	-5.13	1001.97		-1.59	-0.5	2.01			
1745	-0.3	0.5	29.4	-8.18	-4.63	999.96	-9.77	-5.13	1001.97		-1.59	-0.5	2.01			
1746	-0.3	0.5	29.4	-8.19	-4.63	999.96	-6.35	-6.1	1004.41		1.84	-1.47	4.45			
1747	-0.3	0.5	29.4	-8.2	-4.69	999.96	-10.5	0.24	1007.1		-2.3	4.93	7.14			
1748	-0.3	0.5	29.4	-8.2	-4.69	999.96	-10.5	0.24	1007.1		-2.3	4.93	7.14			
1749	-0.3	0.5	29.4	-8.22	-4.69	999.96	-11.23	-11.96	1002.22		-3.01	-7.27	2.26			
1750	-0.3	0.5	29.4	-8.22	-4.69	999.96	-11.23	-11.96	1002.22		-3.01	-7.27	2.26			
1751	-0.3	0.5	29.4	-8.22	-4.69	999.96	-8.3	-8.06	1006.37		-0.08	-3.37	6.41			
1752	-0.3	0.5	29.4	-8.25	-4.66	999.96	-7.81	-6.84	1004.41		0.44	-2.18	4.45			
1753	-0.3	0.5	29.4	-8.25	-4.69	999.95	-7.81	-6.84	1004.41		0.44	-2.15	4.46			
1754	-0.3	0.5	29.4	-8.25	-4.69	999.95	-10.25	-4.39	998.8		-2	0.3	-1.15			
1755	-0.3	0.5	29.4	-8.31	-4.7	999.95	-7.08	-8.3	1005.39		1.23	-3.6	5.44			
1756	-0.3	0.5	29.4	-8.31	-4.7	999.95	-7.08	-8.3	1005.39		1.23	-3.6	5.44			
1757	-0.3	0.5	29.4	-8.21	-4.65	999.96	-9.77	-5.13	1000.26		-1.56	-0.48	0.3			
1758	-0.3	0.5	29.4	-8.26	-4.77	999.95	-9.77	-5.13	1000.26		-1.51	-0.36	0.31			
1759	-0.3	0.5	29.4	-8.26	-4.77	999.95	-11.47	-1.46	1003.19		-3.21	3.31	3.24			
1760	-0.3	0.5	29.4	-8.36	-4.83	999.95	-6.35	-5.62	1002.95		2.01	-0.79	3			
1761	-0.3	0.5	29.4	-8.36	-4.83	999.95	-6.35	-5.62	1002.95		2.01	-0.79	3			
1762	-0.3	0.5	29.4	-8.36	-4.83	999.95	-8.06	-3.42	1005.88		0.3	1.41	5.93			
1763	-0.3	0.5	29.3	-8.38	-4.82	999.95	-12.21	-13.67	1003.44		-3.83	-8.85	3.49			
1764	-0.3	0.5	29.3	-8.33	-4.97	999.95	-12.21	-13.67	1003.44		-3.88	-8.7	3.49			
1765	-0.3	0.5	29.3	-8.41	-5.01	999.95	-9.28	0.73	1003.93		-0.87	5.74	3.98			
1766	-0.3	0.5	29.3	-8.41	-5.01	999.95	-9.28	0.73	1003.93		-0.87	5.74	3.98			
1767	-0.3	0.5	29.3	-8.41	-5.01	999.95	-4.15	-9.77	1005.63		4.26	-4.76	5.68			
1768	-0.3	0.5	29.3	-8.44	-5.03	999.95	-6.59	-0.73	999.78		1.85	4.3	-0.17			
1769	-0.3	0.5	29.3	-8.44	-5.03	999.95	-6.59	-0.73	999.78		1.85	4.3	-0.17			
1770	-0.3	0.5	29.3	-8.45	-5.08	999.95	-5.13	-3.17	1008.08		3.32	1.91	8.13			
1771	-0.3	0.5	29.3	-8.42	-5.12	999.95	-11.96	-1.22	1003.68		-3.54	3.9	3.73			
1772	-0.3	0.5	29.3	-8.42	-5.12	999.95	-11.96	-1.22	1003.68		-3.54	3.9	3.73			
1773	-0.3	0.5	29.3	-8.42	-5.12	999.95	-6.1	-9.28	1002.95		2.32	-4.16	3			
1774	-0.3	0.5	29.3	-8.5	-5.24	999.95	-4.88	-9.52	1000.02		3.62	-4.28	0.07			
1775	-0.3	0.5	29.3	-8.5	-5.24	999.95	-4.88	-9.52	1000.02		3.62	-4.28	0.07			
1776	-0.3	0.5	29.3	-8.47	-5.12	999.95	-1.71	-7.32	1008.81		6.76	-2.2	8.86			
1777	-0.3	0.5	29.3	-8.5	-4.96	999.95	-1.71	-7.32	1008.81		6.79	-2.36	8.86			
1778	-0.3	0.5	29.3	-8.5	-4.96	999.95	-7.08	-5.13	1004.17		1.42	-0.17	4.22			
1779	-0.3	0.5	29.3	-8.5	-5.01	999.95	-7.32	-3.66	1005.39		1.18	1.35	5.44			
1780	-0.3	0.5	29.3	-8.5	-5.01	999.95	-7.32	-3.66	1005.39		1.18	1.35	5.44			
1781	-0.3	0.5	29.3	-8.5	-5.01	999.95	-8.3	0.24	1003.44		0.2	5.25	3.49			
1782	-0.3	0.5	29.3	-8.54	-5.04	999.95	-7.81	-9.52	1005.15		0.73	-4.48	5.2			
1783	-0.3	0.5	29.3	-8.53	-5.02	999.95	-7.81	-9.52	1005.15		0.72	-4.5	5.2			
1784	-0.3	0.5	29.3	-8.57	-5.01	999.95	-5.13	-7.57	1006.37		3.44	-2.56	6.42			
1785	-0.3	0.5	29.3	-8.57	-5.01	999.95	-5.13	-7.57	1006.37		3.44	-2.56	6.42			
1786	-0.3	0.5	29.3	-8.57	-5.01	999.95	-7.81	-7.08	1010.52		0.76	-2.07	10.57			
1787	-0.3	0.5	29.3	-8.56	-5.03	999.95	-6.35	2.2	1001.97		2.21	7.23	2.02			
1788	-0.3	0.5	29.3	-8.77	-4.78	999.95	-6.35	2.2	1001.97		2.42	6.98	2.02			
1789	-0.3	0.5	29.3	-8.77	-4.78	999.95	-8.06	-7.08	1009.05		0.71	-2.3	9.1			
1790	-0.3	0.5	29.2	-8.74	-4.77	999.95	-8.79	-5.13	998.55		-0.05	-0.36	-1.4			
1791	-0.3	0.5	29.2	-8.74	-4.77	999.95	-8.79	-5.13	998.55		-0.05	-0.36	-1.4			
1792	-0.3	0.5	29.2	-8.74	-4.77	999.95	-6.1	-5.62	1001.24		2.64	-0.85	1.29			
1793	-0.3	0.5	29.3	-8.76	-4.69	999.95	-8.54	-5.37	1001.24		0.22	-0.68	1.29			
1794	-0.3	0.5	29.3	-8.84	-4.77	999.95	-8.54	-5.37	1001.24		0.3	-0.6	1.29			
1795	-0.3	0.5	29.3	-8.77	-4.73	999.95	-6.1	-0.73	1001.24		2.67	4	1.29			
1796	-0.3	0.5	29.3	-8.77	-4.73	999.95	-6.1	-0.73	1001.24		2.67	4	1.29			
1797	-0.3	0.5	29.3	-8.77	-4.73	999.95	-9.28	-1.71	1004.9		-0.51	3.02	4.95			
1798	-0.3	0.5	29.3	-8.78	-4.73	999.95	-1.71	-7.32	1002.95		7.07	-2.59	3			
1799	-0.3	0.5	29.3	-8.78	-4.73	999.95	-1.71	-7.32	1002.95		7.07	-2.59	3			
1800	-0.3	0.5	29.3	-8.73	-4.72	999.95	-6.84	-5.37	1005.39		1.89	-0.65	5.44			
1801	-0.3	0.5	29.3	-8.77	-4.72	999.95	-5.13	-2.44	1003.93		3.64	2.28	3.98			
1802	-0.3	0.5	29.3	-8.77	-4.72	999.95	-5.13	-2.44	1003.93		3.64	2.28	3.98			
1803	-0.3	0.5	29.3	-8.76	-4.88	999.95	-4.64	-5.62	1000.02		4.12	-0.74	0.07			
1804	-0.3	0.5	29.3	-8.76	-4.88	999.95	-4.64	-5.62	1000.02		4.12	-0.74	0.07			
1805	-0.3	0.5	29.3	-8.76	-4.88	999.95	-6.84	-6.1	999.04		1.92	-1.22	-0.91			
1806	-0.3	0.5	29.3	-8.79	-4.74	999.95	-8.06	-0.98	1003.19		0.73	3.76	3.24			
1807	-0.3	0.5	29.3	-8.72	-4.71	999.95	-8.06	-0.98	1003.19		0.66	3.73	3.24			
1808	-0.3	0.5	29.3	-8.72	-4.71	999.95	-8.54	-2.44	1001.24		0.18	2.27	1.29			
1809	-0.3	0.5	29.3	-8.71	-4.72	999.95	-12.7	-2.69	1004.17		-3.99	2.03	4.22			
1810	-0.3	0.5	29.3	-8.71	-4.72	999.95	-12.7	-2.69	1004.17		-3.99	2.03	4.22			
1811	-0.3	0.5	29.3	-8.67	-4.49	999.95	-7.57	-2.93	1005.39		1.1	1.56	5.44			
1812	-0.3	0.5	29.3	-8.61	-4.46	999.95	-7.57	-2.93	1005.39		1.04	1.53	5.44			
1813	-0.3	0.5	29.3	-8.61	-4.46	999.95	-9.03	-4.15	1004.9		-0.42	0.31	4.95			
1814	-0.3	0.5	29.3	-8.6	-4.65	999.95	-8.54	-8.3	1003.68		0.06	-3.65	3.73			
1815	-0.3	0.5	29.3	-8.6	-4.65	999.95	-8.54	-8.3	1003.68		0.06	-3.65	3.73			
1816	-0.3	0.5	29.3	-8.6	-4.65	999.95	-7.81	-2.93	1001.97		0.79	1.72	2.02			
1817	-0.3	0.5	29.3	-8.57	-4.65	999.95	-5.62	-5.86	1003.68		2.95	-1.21	3.73			
1818	-0.3	0.5	29.3	-8.58	-4.53	999.95	-5.62	-5.86	1003.68		2.96	-1.33	3.73			
1819	-0.3	0.5	29.3	-8.58	-4.53	999.95	-6.1	-1.71	1000.75		2.48	2.82	0.8			
1820	-0.3	0.5	29.3	-8.57	-4.51	999.95	-7.81	-3.42	1003.19		0.76	1.09	3.24			
1821	-0.3	0.5	29.3	-8.57	-4.51	999.95	-7.81	-3.42	1003.19		0.76	1.09	3.24			
1822	-0.3	0.5	29.3	-8.5	-4.52	999.95	-6.35	-5.86	1001.24		2.15	-1.34	1.29			
1823	-0.3	0.5	29.3	-8.5	-4.52	999.95	-6.35	-5.86	1001.24		2.15	-1.34	1.29			
1824	-0.3	0.5	29.3	-8.5	-4.64	999.95	-8.79	-7.08	1000.75		-0.29	-2.44	0.8			
1825	-0.3	0.5	29.3	-8.49	-4.66	999.95	-4.88	-4.39	1001.97		3.61	0.27	2.02			
1826	-0.3	0.5	29.3	-8.49	-4.66	999.95	-4.88	-4.39	1001.97		3.61	0.27	2.02			
1827	-0.3	0.5	29.3	-8.49	-4.66	999.95	-7.57	0	1008.08		0.92	4.66	8.13			
1828	-0.3	0.5	29.3	-8.59	-4.61	999.95	-4.39	-6.59	1004.66		4.2	-1.98	4.71			
1829	-0.3	0.5	29.3	-8.59	-4.61	999.95	-4.39	-6.59	1004.66		4.2	-1.98	4.71			
1830	-0.3	0.5	29.3	-8.59	-4.63	999.95	-4.64	-3.66	999.29		3.95	0.97	-0.66			
1831	-0.3	0.5	29.3	-8.54	-4.71	999.95	-4.64	-3.66	999.29		3.9	1.05	-0.66			
1832	-0.3	0.5	29.3	-8.54	-4.71	999.95	-4.15	-5.37	1002.22		4.39	-0.66	2.27			
1833	-0.3	0.5	29.3	-8.38	-4.74	999.95	-12.7	-5.37	1005.63		-4.32	-0.63	5.68			
1834	-0.3	0.5	29.3	-8.38	-4.74	999.95	-12.7	-5.37	1005.63		-4.32	-0.63	5.68			
1835	-0.3	0.5	29.3	-8.38	-4.74	999.95	-6.1	-3.66	999.78		2.28	1.08	-0.17			
1836	-0.3	0.5	29.3	-8.35	-4.78	999.95	-15.14	-5.13	1003.93		-6.79	-0.35	3.98			
1837	-0.3	0.5	29.3	-8.29	-4.76	999.95	-15.14	-5.13	1003.93		-6.85	-0.37	3.98			
1838	-0.3	0.5	29.3	-8.31	-4.75	999.95	-12.45	-9.28	1004.41		-4.14	-4.53	4.46			
1839	-0.3	0.5	29.3	-8.31	-4.75	999.95	-12.45	-9.28	1004.41		-4.14	-4.53	4.46			
1840	-0.3	0.5	29.3	-8.31	-4.75	999.95	-6.84	-3.91	1006.37		1.47	0.84	6.42			
1841	-0.3	0.5	29.3	-8.32	-4.84	999.95	-6.35	-3.91	1011.49		1.97	0.93	11.54			
1842	-0.3	0.5	29.3	-8.31	-4.81	999.95	-6.35	-3.91	1011.49		1.96	0.9	11.54			
1843	-0.3	0.5	29.3	-8.31	-4.81	999.95	-11.47	-3.17	1001.73		-3.16	1.64	1.78			
1844	-0.3	0.5	29.3	-8.34	-4.8	999.95	-1.46	-5.86	1003.68		6.88	-1.06	3.73			
1845	-0.3	0.5	29.3	-8.34	-4.8	999.95	-1.46	-5.86	1003.68		6.88	-1.06	3.73			
1846	-0.3	0.5	29.3	-8.3	-4.78	999.95	-9.52	-7.81	1001.73		-1.22	-3.03	1.78			
1847	-0.3	0.5	29.3	-8.3	-4.78	999.95	-9.52	-7.81	1001.73		-1.22	-3.03	1.78			
1848	-0.3	0.5	29.3	-8.31	-4.76	999.95	-10.01	0.73	1006.12		-1.7	5.49	6.17			
1849	-0.3	0.5	29.3	-8.23	-4.65	999.96	-10.01	-8.3	1001		-1.78	-3.65	1.04			
1850	-0.3	0.5	29.3	-8.23	-4.65	999.96	-10.01	-8.3	1001		-1.78	-3.65	1.04			
1851	-0.3	0.5	29.3	-8.23	-4.65	999.96	-12.7	1.22	1006.86		-4.47	5.87	6.9			
1852	-0.3	0.5	29.3	-8.18	-4.65	999.96	-7.57	-5.37	1002.71		0.61	-0.72	2.75			
1853	-0.3	0.5	29.3	-8.18	-4.65	999.96	-7.57	-5.37	1002.71		0.61	-0.72	2.75			
1854	-0.3	0.5	29.3	-8.11	-4.73	999.96	-8.06	-6.35	1000.51		0.05	-1.62	0.55			
1855	-0.3	0.5	29.3	-8.33	-4.74	999.95	-9.52	-0.98	1005.63		-1.19	3.76	5.68			
1856	-0.3	0.5	29.3	-8.33	-4.74	999.95	-9.52	-0.98	1005.63		-1.19	3.76	5.68			
1857	-0.3	0.5	29.3	-8.27	-4.73	999.95	-6.59	-3.17	1004.66		1.68	1.56	4.71			
1858	-0.3	0.5	29.3	-8.27	-4.73	999.95	-6.59	-3.17	1004.66		1.68	1.56	4.71			
1859	-0.3	0.5	29.3	-8.27	-4.73	999.95	-7.32	-2.69	1007.1		0.95	2.04	7.15			
1860	-0.3	0.5	29.3	-8.26	-4.74	999.95	-5.13	-3.66	1007.59		3.13	1.08	7.64			
1861	-0.3	0.5	29.3	-8.23	-4.76	999.95	-5.13	-3.66	1007.59		3.1	1.1	7.64			
1862	-0.3	0.5	29.3	-8.23	-4.76	999.95	-11.72	-5.86	995.14		-3.49	-1.1	-4.81			
1863	-0.3	0.5	29.3	-8.17	-4.73	999.96	-8.3	-3.91	1003.93		-0.13	0.82	3.97			
1864	-0.3	0.5	29.3	-8.17	-4.73	999.96	-8.3	-3.91	1003.93		-0.13	0.82	3.97			
1865	-0.3	0.5	29.3	-8.16	-4.69	999.96	-6.84	-5.62	1003.19		1.32	-0.93	3.23			
1866	-0.3	0.5	29.2	-8.16	-4.77	999.96	-6.84	-5.62	1003.19		1.32	-0.85	3.23			
1867	-0.3	0.5	29.2	-8.16	-4.77	999.96	-8.3	-6.59	1002.46		-0.14	-1.82	2.5			
1868	-0.3	0.5	29.3	-8.15	-4.87	999.95	-2.2	-6.59	1003.44		5.95	-1.72	3.49			
1869	-0.3	0.5	29.3	-8.15	-4.87	999.95	-2.2	-6.59	1003.44		5.95	-1.72	3.49			
1870	-0.3	0.5	29.3	-8.15	-4.87	999.95	-8.79	-4.15	1002.71		-0.64	0.72	2.76			
1871	-0.3	0.5	29.3	-8.19	-4.91	999.95	-5.37	-14.16	1007.59		2.82	-9.25	7.64			
1872	-0.3	0.5	29.3	-8.06	-4.89	999.96	-5.37	-14.16	1007.59		2.69	-9.27	7.63			
1873	-0.3	0.5	29.3	-8.04	-4.89	999.96	-10.74	-0.49	1004.41		-2.7	4.4	4.45			
1874	-0.3	0.5	29.3	-8.04	-4.89	999.96	-10.74	-0.49	1004.41		-2.7	4.4	4.45			
1875	-0.3	0.5	29.3	-8.04	-4.89	999.96	-3.17	-4.39	1002.22		4.87	0.5	2.26			
1876	-0.3	0.5	29.3	-8.1	-4.8	999.96	-7.08	-3.42	1003.68		1.02	1.38	3.72			
1877	-0.3	0.5	29.3	-8.1	-4.8	999.96	-7.08	-3.42	1003.68		1.02	1.38	3.72			
1878	-0.3	0.5	29.3	-8.14	-4.75	999.96	-9.77	-3.91	1006.37		-1.63	0.84	6.41			
1879	-0.3	0.5	29.3	-8.22	-4.73	999.96	-3.66	-1.22	1001		4.56	3.51	1.04			
1880	-0.3	0.5	29.3	-8.22	-4.73	999.96	-3.66	-1.22	1001		4.56	3.51	1.04			
1881	-0.3	0.5	29.2	-8.18	-4.78	999.96	-8.3	-9.03	1001.73		-0.12	-4.25	1.77			
1882	-0.3	0.5	29.2	-8.18	-4.78	999.96	-8.3	-9.03	1001.73		-0.12	-4.25	1.77			
1883	-0.3	0.5	29.2	-8.18	-4.78	999.96	-2.93	-5.37	1003.44		5.25	-0.59	3.48			
1884	-0.3	0.5	29.3	-8.23	-4.89	999.95	-8.06	-5.62	1001		0.17	-0.73	1.05			
1885	-0.3	0.5	29.3	-8.22	-4.83	999.95	-8.06	-5.62	1001		0.16	-0.79	1.05			
1886	-0.3	0.5	29.3	-8.22	-4.83	999.95	-6.84	-9.28	1007.34		1.38	-4.45	7.39			
1887	-0.3	0.5	29.3	-8.15	-4.77	999.96	-9.03	-5.86	1006.61		-0.88	-1.09	6.65			
1888	-0.3	0.5	29.3	-8.15	-4.77	999.96	-9.03	-5.86	1006.61		-0.88	-1.09	6.65			
1889	-0.3	0.5	29.2	-8.24	-5.03	999.95	-8.79	-10.01	1001.48		-0.55	-4.98	1.53			
1890	-0.3	0.5	29.3	-8.25	-5.01	999.95	-8.79	-10.01	1001.48		-0.54	-5	1.53			
1891	-0.3	0.5	29.3	-8.25	-5.01	999.95	-5.13	-1.22	998.8		3.12	3.79	-1.15			
1892	-0.3	0.5	29.3	-8.26	-5.03	999.95	-4.64	-1.46	1003.19		3.62	3.57	3.24			
1893	-0.3	0.5	29.3	-8.26	-5.03	999.95	-4.64	-1.46	1003.19		3.62	3.57	3.24			
1894	-0.3	0.5	29.3	-8.26	-5.03	999.95	-8.3	-3.91	1007.59		-0.04	1.12	7.64			
1895	-0.3	0.5	29.3	-8.23	-5.04	999.95	-10.5	-3.17	1004.66		-2.27	1.87	4.71			
1896	-0.3	0.5	29.3	-8.26	-5.18	999.95	-10.5	-3.17	1004.66		-2.24	2.01	4.71			
1897	-0.3	0.5	29.3	-8.2	-5.26	999.95	-6.59	-9.28	1003.68		1.61	-4.02	3.73			
1898	-0.3	0.5	29.3	-8.2	-5.26	999.95	-6.59	-9.28	1003.68		1.61	-4.02	3.73			
1899	-0.3	0.5	29.3	-8.2	-5.26	999.95	-10.5	-8.54	1001.48		-2.3	-3.28	1.53			
1900	-0.3	0.5	29.3	-8.18	-5.27	999.95	-4.39	-4.64	1005.88		3.79	0.63	5.93			
1901	-0.3	0.5	29.3	-8.18	-5.27	999.95	-4.39	-4.64	1005.88		3.79	0.63	5.93			
1902	-0.3	0.5	29.3	-8.28	-5.38	999.95	-6.84	-8.79	1004.9		1.44	-3.41	4.95			
1903	-0.3	0.5	29.3	-8.31	-5.37	999.95	-0.98	-0.24	1002.46		7.33	5.13	2.51			
1904	-0.3	0.5	29.3	-8.31	-5.37	999.95	-0.98	-0.24	1002.46		7.33	5.13	2.51			
1905	-0.3	0.5	29.3	-8.31	-5.37	999.95	-5.13	-2.69	1000.26		3.18	2.68	0.31			
1906	-0.3	0.5	29.3	-8.3	-5.25	999.95	-7.57	-9.03	1003.68		0.73	-3.78	3.73			
1907	-0.3	0.5	29.3	-8.3	-5.25	999.95	-7.57	-9.03	1003.68		0.73	-3.78	3.73			
1908	-0.3	0.5	29.3	-8.27	-5.3	999.95	-7.81	-2.69	1007.59		0.46	2.61	7.64			
1909	-0.3	0.5	29.3	-8.24	-5.26	999.95	-7.81	-2.69	1007.59		0.43	2.57	7.64			
1910	-0.3	0.5	29.3	-8.24	-5.26	999.95	-10.25	-7.81	1000.26		-2.01	-2.55	0.31			
1911	-0.3	0.5	29.3	-8.25	-5.23	999.95	-7.81	-6.84	1002.46		0.44	-1.61	2.51			
1912	-0.3	0.5	29.3	-8.25	-5.23	999.95	-7.81	-6.84	1002.46		0.44	-1.61	2.51			
1913	-0.3	0.5	29.3	-8.25	-5.23	999.95	-8.3	-4.64	1003.44		-0.05	0.59	3.49			
1914	-0.3	0.5	29.3	-8.08	-5.1	999.95	-8.79	0.98	1007.83		-0.71	6.08	7.88			
1915	-0.3	0.5	29.4	-8.11	-5.17	999.95	-8.79	0.98	1007.83		-0.68	6.15	7.88			
1916	-0.3	0.5	29.3	-8.14	-5.32	999.95	-4.39	-7.32	1003.19		3.75	-2	3.24			
1917	-0.3	0.5	29.3	-8.14	-5.32	999.95	-4.39	-7.32	1003.19		3.75	-2	3.24			
1918	-0.3	0.5	29.3	-8.14	-5.32	999.95	-2.93	-0.73	1008.32		5.21	4.59	8.37			
1919	-0.3	0.5	29.4	-8.14	-5.3	999.95	-9.28	-5.86	1002.22		-1.14	-0.56	2.27			
1920	-0.3	0.5	29.4	-8.17	-5.27	999.95	-9.28	-5.86	1002.22		-1.11	-0.59	2.27			
1921	-0.3	0.5	29.4	-8.17	-5.27	999.95	-5.86	-1.95	1007.59		2.31	3.32	7.64			
1922	-0.3	0.5	29.3	-8.35	-5.31	999.95	-9.52	-7.32	1004.66		-1.17	-2.01	4.71			
1923	-0.3	0.5	29.3	-8.35	-5.31	999.95	-9.52	-7.32	1004.66		-1.17	-2.01	4.71			
1924	-0.3	0.5	29.3	-8.26	-5.27	999.95	-13.43	-3.17	1001.97		-5.17	2.1	2.02			
1925	-0.3	0.5	29.3	-8.26	-5.27	999.95	-13.43	-3.17	1001.97		-5.17	2.1	2.02			
1926	-0.3	0.5	29.3	-8.25	-5.28	999.95	-9.28	-7.81	1003.93		-1.03	-2.53	3.98			
1927	-0.3	0.5	29.3	-8.28	-5.45	999.95	-0.73	-4.39	1001.97		7.55	1.06	2.02			
1928	-0.3	0.5	29.3	-8.28	-5.45	999.95	-0.73	-4.39	1001.97		7.55	1.06	2.02			
1929	-0.3	0.5	29.3	-8.28	-5.45	999.95	-7.32	-7.32	1003.68		0.96	-1.87	3.73			
1930	-0.3	0.5	29.3	-8.26	-5.4	999.95	-6.1	-3.42	1001.48		2.16	1.98	1.53			
1931	-0.3	0.5	29.3	-8.26	-5.4	999.95	-6.1	-3.42	1001.48		2.16	1.98	1.53			
1932	-0.3	0.5	29.3	-8.28	-5.42	999.95	-8.3	-12.7	996.85		-0.02	-7.28	-3.1			
1933	-0.3	0.5	29.3	-8.27	-5.44	999.95	-8.3	-12.7	996.85		-0.03	-7.26	-3.1			
1934	-0.3	0.5	29.3	-8.27	-5.44	999.95	-4.64	-5.86	1004.66		3.63	-0.42	4.71			
1935	-0.3	0.5	29.3	-8.34	-5.5	999.95	-7.57	-4.88	1000.02		0.77	0.62	0.07			
1936	-0.3	0.5	29.3	-8.34	-5.5	999.95	-7.57	-4.88	1000.02		0.77	0.62	0.07			
1937	-0.3	0.5	29.3	-8.34	-5.5	999.95	-6.84	-6.84	1001.73		1.5	-1.34	1.78			
1938	-0.3	0.5	29.3	-8.25	-5.19	999.95	-3.42	0.24	1001.48		4.83	5.43	1.53			
1939	-0.3	0.5	29.3	-8.31	-5.13	999.95	-3.42	0.24	1001.48		4.89	5.37	1.53			
1940	-0.3	0.5	29.3	-8.31	-5.13	999.95	-7.32	1.71	1000.26		0.99	6.84	0.31			
1941	-0.3	0.5	29.3	-8.41	-5.08	999.95	-3.42	-4.64	1010.27		4.99	0.44	10.32			
1942	-0.3	0.5	29.3	-8.41	-5.08	999.95	-3.42	-4.64	1010.27		4.99	0.44	10.32			
1943	-0.3	0.5	29.3	-8.33	-5.07	999.95	-8.06	-7.81	1004.66		0.27	-2.74	4.71			
1944	-0.3	0.5	29.2	-8.29	-5.08	999.95	-8.06	-7.81	1004.66		0.23	-2.73	4.71			
1945	-0.3	0.5	29.2	-8.29	-5.08	999.95	-10.74	-2.69	1006.61		-2.45	2.39	6.66			
1946	-0.3	0.5	29.2	-8.26	-5.07	999.95	-6.84	-7.32	1004.41		1.42	-2.25	4.46			
1947	-0.3	0.5	29.2	-8.26	-5.07	999.95	-6.84	-7.32	1004.41		1.42	-2.25	4.46			
1948	-0.3	0.5	29.2	-8.26	-5.07	999.95	-8.79	2.2	1009.3		-0.53	7.27	9.35			
